source_dataset,is_canonical_borough_price,is_visible_borough_row,is_raw_embedded_map_row,is_pub_page_row,borough,rank,pub_name,pint_name,price_text,price_gbp,pub_url,borough_url,estimated_average_price_text,scraped_at,pub_key,address,beer_garden,booking_link,cocktails,comment,cool,darts,description,distance,email,food,happy_hour,image_url,karaoke,latitude,live_music,live_sports,locality,longitude,name,phone_number,pool,pub_quiz,website,constructed_pub_url
canonical_borough_leaderboard_enriched,True,True,False,False,Camden,37,The Ice Wharf - JD Wetherspoon,BUDWEISER,£5.38,5.38,"https://www.pint-prices.com/pub/28A,%2028B%20Jamestown%20Rd,%20London%20NW1%207BY,%20UK/The%20Ice%20Wharf%20-%20JD%20Wetherspoon",https://www.pint-prices.com/borough-results/Camden,£6.50,2026-07-03T23:10:47+00:00,The Ice Wharf - JD Wetherspoon51.5404,"28A, 28B Jamestown Rd, London NW1 7BY, UK",,,,Spoons,,,"The Ice Wharf - JD Wetherspoon is a popular pub located at 28A, 28B Jamestown Rd, London NW1 7BY, UK. With a variety of food options available, this pub is a great spot to enjoy a meal with friends or family. The pub also offers a range of facilities including live news broadcasts, a licensed outdoor area, TV screens, WiFi, and step-free access. Whether you're looking to grab a bite to eat or catch up over drinks, The Ice Wharf is a fantastic choice in Camden.",1.8839206642565929,Spoons,Yes,,https://www.jdwetherspoon.com/~/media/images/pubs/2450/camden-low-rescamden--hi-res121camden-low-res.jpg?w=855&crop=1&cropx=50&cropy=50&hash=C05017F74074CCCD3D98EA20408D801B9543BD79,,51.5404,,,,-0.145649,The Ice Wharf - JD Wetherspoon,020 7428 3770,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-ice-wharf-camden?utm_source=google&ut,https://www.pint-prices.com/pub/28A%2C%2028B%20Jamestown%20Rd%2C%20London%20NW1%207BY%2C%20UK/The%20Ice%20Wharf%20-%20JD%20Wetherspoon
canonical_borough_leaderboard_enriched,True,True,False,False,Camden,38,The Albion,YOUNG’S ORIGINAL,£5.40,5.4,https://www.pint-prices.com/pub/EC4V%206AA/The%20Albion,https://www.pint-prices.com/borough-results/Camden,£6.50,2026-07-03T23:10:47+00:00,The Albion51.5139,EC4V 6AA,,,,AUTO_ADDED_PINT,,,,2.217066954565106,,,,,,51.5139,,,,-0.104574,The Albion,,,,,https://www.pint-prices.com/pub/EC4V%206AA/The%20Albion
canonical_borough_leaderboard_enriched,True,True,False,False,Camden,39,The Elephants Head,AMSTEL,£5.45,5.45,"https://www.pint-prices.com/pub/224%20Camden%20High%20St,%20London%20NW1%208QR,%20UK/The%20Elephants%20Head",https://www.pint-prices.com/borough-results/Camden,£6.50,2026-07-03T23:10:47+00:00,The Elephants Head51.5407,"224 Camden High St, London NW1 8QR, UK",,,,,Yes,,"Located in the heart of Camden, The Elephant's Head is a great British pub offering a wide selection of exciting beer, cider, ale, wine, and seasonal cocktails. Whether you're looking to immerse yourself in Camden's legendary music scene or simply enjoy a few drinks with friends, you're guaranteed a warm welcome and a friendly atmosphere here. With live sports events and a cool vibe, The Elephant's Head is the perfect spot to unwind and socialize. Visit their website for more information or give them a call to plan your next visit.",1.8232083068694376,info@elephantsheadcamden.com,,,https://images.cdn.inapub.co.uk/photos/9028df47e5d54a709b5f6615874a14f0.jpg,,51.5407,,Yes,,-0.143967,The Elephants Head,020 3643 3965,,,http://www.elephantsheadcamden.com/,https://www.pint-prices.com/pub/224%20Camden%20High%20St%2C%20London%20NW1%208QR%2C%20UK/The%20Elephants%20Head
canonical_borough_leaderboard_enriched,True,True,False,False,Camden,40,The Steam Passage Tavern,AMSTEL,£5.45,5.45,"https://www.pint-prices.com/pub/45%20Upper%20St,%20London%20N1%200PN/The%20Steam%20Passage%20Tavern",https://www.pint-prices.com/borough-results/Camden,£6.50,2026-07-03T23:10:47+00:00,The Steam Passage Tavern51.535,"45 Upper St, London N1 0PN",,,,,,,"Located in the heart of London at 45 Upper St, The Steam Passage Tavern is the perfect spot for those looking for a pub with live sports and delicious food. Whether you're looking to catch the game or enjoy a tasty meal, this pub has got you covered. Visit their website for more information: https://www.greatukpubs.co.uk/steam-passage-angel",1.5988727210998122,,Yes,,https://lh3.googleusercontent.com/p/AF1QipPUMjmpfsLI4knshM3dO0EUo_4kYNJKhho8UAPc=s680-w680-h510,,51.535,,Yes,,-0.104494,The Steam Passage Tavern,,,,https://www.greatukpubs.co.uk/steam-passage-angel,https://www.pint-prices.com/pub/45%20Upper%20St%2C%20London%20N1%200PN/The%20Steam%20Passage%20Tavern
canonical_borough_leaderboard_enriched,True,True,False,False,Camden,41,The Abbey Tavern Pub | Kentish Town,HEINEKEN,£5.50,5.5,"https://www.pint-prices.com/pub/124%20Kentish%20Town%20Rd,%20London%20NW1%209QB,%20UK/The%20Abbey%20Tavern%20Pub%20%7C%20Kentish%20Town",https://www.pint-prices.com/borough-results/Camden,£6.50,2026-07-03T23:10:47+00:00,The Abbey Tavern Pub | Kentish Town51.5458,"124 Kentish Town Rd, London NW1 9QB, UK",Yes,https://www.abbey-tavern.com/,,,Yes,,"Located in Kentish Town, London, The Abbey Tavern is a vibrant pub with a beautiful beer garden and terrace, perfect for enjoying a wide range of beers and tasty spritz cocktails. Whether you're looking for a pre-gig spot near the Kentish Town Forum or a lively atmosphere on the weekend, The Abbey Tavern is the place to be. With live sports, live music, and a cool vibe, this pub is a must-visit for those seeking a fun and welcoming environment. Be sure to check out their website for more information and to make a booking.",2.172127405990243,bookings@rosepubs.com,Yes,,https://media-cdn.tripadvisor.com/media/photo-s/15/0d/eb/49/our-place.jpg,,51.5458,Yes,Yes,,-0.141525,The Abbey Tavern Pub | Kentish Town,020 7267 9449,,,http://www.abbey-tavern.com/,https://www.pint-prices.com/pub/124%20Kentish%20Town%20Rd%2C%20London%20NW1%209QB%2C%20UK/The%20Abbey%20Tavern%20Pub%20%7C%20Kentish%20Town
canonical_borough_leaderboard_enriched,True,True,False,False,Camden,42,The Oxford Arms,DOOMBAR,£5.57,5.57,"https://www.pint-prices.com/pub/265%20Camden%20High%20St,%20London%20NW1%207BU,%20UK/The%20Oxford%20Arms",https://www.pint-prices.com/borough-results/Camden,£6.50,2026-07-03T23:10:47+00:00,The Oxford Arms51.5406,"265 Camden High St, London NW1 7BU, UK",,https://bookings.designmynight.com/book?venue_id=60a23f38ccb4d756a541ee03&source=partner,,,,,"Located at 265 Camden High St, The Oxford Arms in London is the perfect spot for those looking for a lively pub experience. With live sports and live music, this pub offers a vibrant atmosphere for patrons to enjoy. Be sure to check out their website for more information and to make a booking.",1.829510188438459,,,,https://www.oxfordarmscamden.co.uk/wp-content/uploads/2018/06/image2-e1529657799304.jpeg,,51.5406,Yes,Yes,,-0.144258,The Oxford Arms,020 7267 4945,,,http://www.oxfordarmscamden.co.uk/,https://www.pint-prices.com/pub/265%20Camden%20High%20St%2C%20London%20NW1%207BU%2C%20UK/The%20Oxford%20Arms
canonical_borough_leaderboard_enriched,True,True,False,False,Camden,43,The Enterprise,AMSTEL,£5.60,5.6,"https://www.pint-prices.com/pub/38%20Red%20Lion%20St,%20London%20WC1R%204PN/The%20Enterprise",https://www.pint-prices.com/borough-results/Camden,£6.50,2026-07-03T23:10:47+00:00,The Enterprise51.5202,"38 Red Lion St, London WC1R 4PN",Yes,,,London Pub Map Guy,,,"Welcome to The Enterprise, located at 38 Red Lion St, London WC1R 4PN. This pub offers delicious food and has a lovely beer garden for you to enjoy. Whether you're looking for a place to relax with friends or grab a bite to eat, The Enterprise has got you covered.",1.126553347124055,,Yes,,https://images.app.goo.gl/iZbChkS8Yj3ifv2U8,,51.5202,,,,-0.117431,The Enterprise,,,,,https://www.pint-prices.com/pub/38%20Red%20Lion%20St%2C%20London%20WC1R%204PN/The%20Enterprise
canonical_borough_leaderboard_enriched,True,True,False,False,Camden,44,The Calthorpe Arms,MADRI,£5.60,5.6,"https://www.pint-prices.com/pub/252%20Grays%20Inn%20Rd,%20London%20WC1X%208JR/The%20Calthorpe%20Arms",https://www.pint-prices.com/borough-results/Camden,£6.50,2026-07-03T23:10:47+00:00,The Calthorpe Arms51.5248,"252 Grays Inn Rd, London WC1X 8JR",,,,London Pub Map Guy,,,"Located in London, The Calthorpe Arms is a traditional and friendly pub with a chilled atmosphere, offering home-cooked food prepared with great care. They serve a variety of real ales including Young’s, Twickenham, and Sambrooks. With live sports, live music, and pub quizzes, it's a great place to relax with friends over a quiet pint. Check out their website for more information and to make Christmas bookings.",0.7976378708062766,,Yes,,https://images.app.goo.gl/t4z8HpBgHo1SCVN86,,51.5248,Yes,Yes,,-0.116153,The Calthorpe Arms,,,Yes,https://www.calthorpearmswc1.co.uk/,https://www.pint-prices.com/pub/252%20Grays%20Inn%20Rd%2C%20London%20WC1X%208JR/The%20Calthorpe%20Arms
canonical_borough_leaderboard_enriched,True,True,False,False,Camden,45,The Lyceum Tavern,DOUBLE FOUR LAGER,£5.60,5.6,"https://www.pint-prices.com/pub/354%20Strand,%20London%20WC2R%200HS/The%20Lyceum%20Tavern",https://www.pint-prices.com/borough-results/Camden,£6.50,2026-07-03T23:10:47+00:00,The Lyceum Tavern51.5113,"354 Strand, London WC2R 0HS",,,,London Pub Map Guy,,,"Welcome to The Lyceum Tavern, located at 354 Strand in London. This pub offers food and is recommended by London Pub Map Guy. Whether you're looking for a cozy spot to enjoy a meal or a pint, The Lyceum Tavern is a great choice in the heart of the city.",2.007998612942135,,yes,,https://whatpub-new.s3.eu-west-1.amazonaws.com/images/pubs/800x600%402x/WLD-16275-81383-lyceum-tavern-london.jpg,,51.5113,,,,-0.119747,The Lyceum Tavern,,,,no website,https://www.pint-prices.com/pub/354%20Strand%2C%20London%20WC2R%200HS/The%20Lyceum%20Tavern
canonical_borough_leaderboard_enriched,True,True,False,False,Camden,46,The Ice Wharf - JD Wetherspoon,STELLA ARTOIS,£5.62,5.62,"https://www.pint-prices.com/pub/28A,%2028B%20Jamestown%20Rd,%20London%20NW1%207BY,%20UK/The%20Ice%20Wharf%20-%20JD%20Wetherspoon",https://www.pint-prices.com/borough-results/Camden,£6.50,2026-07-03T23:10:47+00:00,The Ice Wharf - JD Wetherspoon51.5404,"28A, 28B Jamestown Rd, London NW1 7BY, UK",,,,Spoons,,,"The Ice Wharf - JD Wetherspoon is a popular pub located at 28A, 28B Jamestown Rd, London NW1 7BY, UK. With a variety of food options available, this pub is a great spot to enjoy a meal with friends or family. The pub also offers a range of facilities including live news broadcasts, a licensed outdoor area, TV screens, WiFi, and step-free access. Whether you're looking to grab a bite to eat or catch up over drinks, The Ice Wharf is a fantastic choice in Camden.",1.8839206642565929,Spoons,Yes,,https://www.jdwetherspoon.com/~/media/images/pubs/2450/camden-low-rescamden--hi-res121camden-low-res.jpg?w=855&crop=1&cropx=50&cropy=50&hash=C05017F74074CCCD3D98EA20408D801B9543BD79,,51.5404,,,,-0.145649,The Ice Wharf - JD Wetherspoon,020 7428 3770,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-ice-wharf-camden?utm_source=google&ut,https://www.pint-prices.com/pub/28A%2C%2028B%20Jamestown%20Rd%2C%20London%20NW1%207BY%2C%20UK/The%20Ice%20Wharf%20-%20JD%20Wetherspoon
canonical_borough_leaderboard_enriched,True,True,False,False,Camden,47,The Coach & Horses,AMSTEL,£5.70,5.7,"https://www.pint-prices.com/pub/29%20Greek%20St,%20London%20W1D%205DH/The%20Coach%20%26%20Horses",https://www.pint-prices.com/borough-results/Camden,£6.50,2026-07-03T23:10:47+00:00,The Coach & Horses51.5133,"29 Greek St, London W1D 5DH",yes,,,London Pub Map Guy,,,"The Coach & Horses is Soho's most famous pub, voted Evening Standard's number 1 pub to visit in London. This deeply loved London institution with a rich history and a bright future offers a range of features including a beer garden, live music, and outside seating. Whether you're looking to enjoy a drink, explore the gallery, or find your way to this historic pub, The Coach & Horses is the perfect spot for a memorable experience in the heart of London.",1.7748954554210874,,yes,,https://lh3.googleusercontent.com/p/AF1QipOT7uyGdiZ1diMJZGHQrVwAtx8s0LdFVT-Gv5fl=s680-w680-h510,,51.5133,yes,,,-0.130129,The Coach & Horses,,,,https://www.coachandhorsessoho.pub/,https://www.pint-prices.com/pub/29%20Greek%20St%2C%20London%20W1D%205DH/The%20Coach%20%26%20Horses
canonical_borough_leaderboard_enriched,True,True,False,False,Camden,48,The Ice Wharf - JD Wetherspoon,CORONA,£5.73,5.73,"https://www.pint-prices.com/pub/28A,%2028B%20Jamestown%20Rd,%20London%20NW1%207BY,%20UK/The%20Ice%20Wharf%20-%20JD%20Wetherspoon",https://www.pint-prices.com/borough-results/Camden,£6.50,2026-07-03T23:10:47+00:00,The Ice Wharf - JD Wetherspoon51.5404,"28A, 28B Jamestown Rd, London NW1 7BY, UK",,,,Spoons,,,"The Ice Wharf - JD Wetherspoon is a popular pub located at 28A, 28B Jamestown Rd, London NW1 7BY, UK. With a variety of food options available, this pub is a great spot to enjoy a meal with friends or family. The pub also offers a range of facilities including live news broadcasts, a licensed outdoor area, TV screens, WiFi, and step-free access. Whether you're looking to grab a bite to eat or catch up over drinks, The Ice Wharf is a fantastic choice in Camden.",1.8839206642565929,Spoons,Yes,,https://www.jdwetherspoon.com/~/media/images/pubs/2450/camden-low-rescamden--hi-res121camden-low-res.jpg?w=855&crop=1&cropx=50&cropy=50&hash=C05017F74074CCCD3D98EA20408D801B9543BD79,,51.5404,,,,-0.145649,The Ice Wharf - JD Wetherspoon,020 7428 3770,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-ice-wharf-camden?utm_source=google&ut,https://www.pint-prices.com/pub/28A%2C%2028B%20Jamestown%20Rd%2C%20London%20NW1%207BY%2C%20UK/The%20Ice%20Wharf%20-%20JD%20Wetherspoon
canonical_borough_leaderboard_enriched,True,True,False,False,Camden,49,The Ice Wharf - JD Wetherspoon,SAN MIGUEL,£5.73,5.73,"https://www.pint-prices.com/pub/28A,%2028B%20Jamestown%20Rd,%20London%20NW1%207BY,%20UK/The%20Ice%20Wharf%20-%20JD%20Wetherspoon",https://www.pint-prices.com/borough-results/Camden,£6.50,2026-07-03T23:10:47+00:00,The Ice Wharf - JD Wetherspoon51.5404,"28A, 28B Jamestown Rd, London NW1 7BY, UK",,,,Spoons,,,"The Ice Wharf - JD Wetherspoon is a popular pub located at 28A, 28B Jamestown Rd, London NW1 7BY, UK. With a variety of food options available, this pub is a great spot to enjoy a meal with friends or family. The pub also offers a range of facilities including live news broadcasts, a licensed outdoor area, TV screens, WiFi, and step-free access. Whether you're looking to grab a bite to eat or catch up over drinks, The Ice Wharf is a fantastic choice in Camden.",1.8839206642565929,Spoons,Yes,,https://www.jdwetherspoon.com/~/media/images/pubs/2450/camden-low-rescamden--hi-res121camden-low-res.jpg?w=855&crop=1&cropx=50&cropy=50&hash=C05017F74074CCCD3D98EA20408D801B9543BD79,,51.5404,,,,-0.145649,The Ice Wharf - JD Wetherspoon,020 7428 3770,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-ice-wharf-camden?utm_source=google&ut,https://www.pint-prices.com/pub/28A%2C%2028B%20Jamestown%20Rd%2C%20London%20NW1%207BY%2C%20UK/The%20Ice%20Wharf%20-%20JD%20Wetherspoon
canonical_borough_leaderboard_enriched,True,True,False,False,Camden,50,The Oxford Arms,LONDON PRIDE,£5.75,5.75,"https://www.pint-prices.com/pub/265%20Camden%20High%20St,%20London%20NW1%207BU,%20UK/The%20Oxford%20Arms",https://www.pint-prices.com/borough-results/Camden,£6.50,2026-07-03T23:10:47+00:00,The Oxford Arms51.5406,"265 Camden High St, London NW1 7BU, UK",,https://bookings.designmynight.com/book?venue_id=60a23f38ccb4d756a541ee03&source=partner,,,,,"Located at 265 Camden High St, The Oxford Arms in London is the perfect spot for those looking for a lively pub experience. With live sports and live music, this pub offers a vibrant atmosphere for patrons to enjoy. Be sure to check out their website for more information and to make a booking.",1.829510188438459,,,,https://www.oxfordarmscamden.co.uk/wp-content/uploads/2018/06/image2-e1529657799304.jpeg,,51.5406,Yes,Yes,,-0.144258,The Oxford Arms,020 7267 4945,,,http://www.oxfordarmscamden.co.uk/,https://www.pint-prices.com/pub/265%20Camden%20High%20St%2C%20London%20NW1%207BU%2C%20UK/The%20Oxford%20Arms
canonical_borough_leaderboard_enriched,True,True,False,False,Camden,51,Liberty London,AMSTEL,£5.80,5.8,"https://www.pint-prices.com/pub/Regent%20St.,%20Carnaby,%20London%20W1B%205AH/Liberty%20London",https://www.pint-prices.com/borough-results/Camden,£6.50,2026-07-03T23:10:47+00:00,Liberty London51.5134,"Regent St., Carnaby, London W1B 5AH",,,,https://cheapestpint.uk/,Yes,,"Located on Regent Street in London, Liberty London is a cool pub with a unique vibe. Arthur's Café at Liberty offers a delightful dining experience with a menu featuring mouth-watering dishes made from artisanal produce. Whether you're looking for brunch, lunch, afternoon tea, or cocktails, this Art Deco-inspired café on the 2nd floor is the perfect spot to relax and recharge during your shopping trip. With a relaxed atmosphere and a focus on quality ingredients, Arthur's Café is a must-visit for food enthusiasts.",2.005419094104153,,Yes,,"https://i8.amplience.net/i/liberty/Levy2?fmt=auto&qlt=50&metadata=true$poieg$&w=1400&sm=c&poi={$this.metadata.pointOfInterest.x},{$this.metadata.pointOfInterest.y},{$this.metadata.pointOfInterest.w},{$this.metadata.pointOfInterest.h}&scaleFit=poi",,51.5134,,,,-0.140045,Liberty London,,,,https://www.libertylondon.com/uk/experiences/arthurs-restaurant-at-liberty.html,https://www.pint-prices.com/pub/Regent%20St.%2C%20Carnaby%2C%20London%20W1B%205AH/Liberty%20London
canonical_borough_leaderboard_enriched,True,True,False,False,Camden,52,The Friend at Hand,AMSTEL,£5.80,5.8,"https://www.pint-prices.com/pub/2-4%20Herbrand%20St,%20London%20WC1N%201HX/The%20Friend%20at%20Hand",https://www.pint-prices.com/borough-results/Camden,£6.50,2026-07-03T23:10:47+00:00,The Friend at Hand51.5229,"2-4 Herbrand St, London WC1N 1HX",,https://www.greeneking.co.uk/pubs/greater-london/friend-at-hand/book,Yes,London Pub Map Guy,,,"Welcome to The Friend at Hand in Bloomsbury! This atmospheric 18th-century pub with dark wood panelling is the perfect spot to enjoy real ales, classic pub food, and live sports in a family-friendly setting. Join us for the Euros and experience top-notch amenities including being dog-friendly, family-friendly, showing Sky Sports and TNT Sports, offering WiFi, and more. Don't miss out on our new menu, special Father's Day celebrations, and unmissable football action. Book your table now and make memories at The Friend at Hand!",0.6812945219625286,,Yes,,https://images.app.goo.gl/14TfwNpzLDGtoDg19,,51.5229,,Yes,,-0.124576,The Friend at Hand,,,,https://www.greeneking.co.uk/pubs/greater-london/friend-at-hand,https://www.pint-prices.com/pub/2-4%20Herbrand%20St%2C%20London%20WC1N%201HX/The%20Friend%20at%20Hand
canonical_borough_leaderboard_enriched,True,True,False,False,Camden,53,The Coach & Horses,AMSTEL,£5.80,5.8,"https://www.pint-prices.com/pub/42%20Wellington%20St,%20London%20WC2E%207BD/The%20Coach%20%26%20Horses",https://www.pint-prices.com/borough-results/Camden,£6.50,2026-07-03T23:10:47+00:00,The Coach & Horses51.5126,"42 Wellington St, London WC2E 7BD",,,,London Pub Map Guy,,,"Welcome to The Coach & Horses, located at 42 Wellington St, London WC2E 7BD. This pub is known for its delicious food offerings. Whether you're looking for a cozy spot to enjoy a meal or a drink, The Coach & Horses is a great choice in London.",1.8512809635066632,,yes,,https://media-cdn.tripadvisor.com/media/photo-s/0c/50/38/df/nice-place-for-a-beer.jpg,,51.5126,,,,-0.12089,The Coach & Horses,,,,no website,https://www.pint-prices.com/pub/42%20Wellington%20St%2C%20London%20WC2E%207BD/The%20Coach%20%26%20Horses
canonical_borough_leaderboard_enriched,True,True,False,False,Camden,54,McGlynn’s Free House,GUINNESS,£5.80,5.8,"https://www.pint-prices.com/pub/1-5%20Whidborne%20St,%20London%20WC1H%208ET/McGlynn%E2%80%99s%20Free%20House",https://www.pint-prices.com/borough-results/Camden,£6.50,2026-07-03T23:10:47+00:00,McGlynn’s Free House51.5284,"1-5 Whidborne St, London WC1H 8ET",yes,,,London Pub Map Guy,,,"Welcome to McGlynn’s Free House, located at 1-5 Whidborne St, London WC1H 8ET. This pub offers delicious food and a beer garden for you to enjoy. Whether you're looking for a cozy spot to relax or a lively atmosphere, McGlynn’s Free House has something for everyone. Come on in and experience the charm of this London pub!",0.1652208119169975,,yes,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSekAQBpWNus51GPu78S_R-kvmxEOlietoJHg8TJpQq6w&s,,51.5284,,,,-0.123315,McGlynn’s Free House,,,,no website,https://www.pint-prices.com/pub/1-5%20Whidborne%20St%2C%20London%20WC1H%208ET/McGlynn%E2%80%99s%20Free%20House
canonical_borough_leaderboard_enriched,True,True,False,False,Camden,55,Hicce Hart,SUNSHINE LAGER,£5.80,5.8,"https://www.pint-prices.com/pub/58%20Penton%20St,%20London%20N1%209PZ/Hicce%20Hart",https://www.pint-prices.com/borough-results/Camden,£6.50,2026-07-03T23:10:47+00:00,Hicce Hart51.5334,"58 Penton St, London N1 9PZ",Yes,,,,,,"Located at 58 Penton St, London N1 9PZ, Hicce Hart is a vibrant pub offering delicious food, a beer garden, live music, and pub quizzes. Whether you're looking to enjoy a tasty meal, relax in the beer garden, or test your knowledge at a pub quiz, Hicce Hart has something for everyone. Visit their website for more information: https://hicce.co.uk/the-hicce-hart-pub/",1.1014503110047706,,Yes,,https://lh3.googleusercontent.com/p/AF1QipNKQ_kTJn4f0-bo-Qu4yMoJF0Jyk2C6l2rRK6kU=s680-w680-h510,,51.5334,Yes,,,-0.111234,Hicce Hart,,,Yes,https://hicce.co.uk/the-hicce-hart-pub/,https://www.pint-prices.com/pub/58%20Penton%20St%2C%20London%20N1%209PZ/Hicce%20Hart
canonical_borough_leaderboard_enriched,True,True,False,False,Camden,56,The Regent,LANTERNA LAGER,£5.90,5.9,"https://www.pint-prices.com/pub/201-203%20Liverpool%20Rd,%20London%20N1%201LX,%20UK/The%20Regent",https://www.pint-prices.com/borough-results/Camden,£6.50,2026-07-03T23:10:47+00:00,The Regent51.539,"201-203 Liverpool Rd, London N1 1LX, UK",,https://theregentpub.com/bookings/,Yes,,,,"Located in Islington, London, The Regent is the perfect spot to catch live sports, enjoy pub quizzes, and indulge in delicious food and cocktails. With a welcoming atmosphere and a range of offerings including pizzas, pints, and cocktails, The Regent is a must-visit for a fun night out. Don't miss their happy hour specials and be sure to check out their Instagram for updates and information. Whether you're looking to watch the game or simply unwind with friends, The Regent has you covered.",1.701365128785353,contact@theregentpub.com,Yes,Yes,https://images.app.goo.gl/5cfBeYMwJPrRQAbw9,,51.539,,Yes,,-0.106883,The Regent,020 7700 2725,,Yes,http://theregentpub.com/,https://www.pint-prices.com/pub/201-203%20Liverpool%20Rd%2C%20London%20N1%201LX%2C%20UK/The%20Regent
canonical_borough_leaderboard_enriched,True,True,False,False,Camden,57,Hope & Anchor,AMSTEL,£5.90,5.9,"https://www.pint-prices.com/pub/207%20Upper%20Street,%20N1%201RL/Hope%20%26%20Anchor",https://www.pint-prices.com/borough-results/Camden,£6.50,2026-07-03T23:10:47+00:00,Hope & Anchor51.5433,"207 Upper Street, N1 1RL",,https://www.greeneking.co.uk/pubs/greater-london/hope-and-anchor/book,Yes,Greene King App,,,"Located in Islington, London, the Hope & Anchor is a Grade II listed pub with a rich history dating back to 1880. This pub is a must-visit for music lovers, as it has been a magnet for legendary bands over the years. With live music events and a welcoming atmosphere, the Hope & Anchor offers a unique pub experience. Enjoy classic cocktails, delicious food, and top-notch amenities at this historic pub. Don't miss out on their special offers and events – book your table today and immerse yourself in the vibrant spirit of the Hope & Anchor.",2.1999966888243665,,Yes,,https://images.app.goo.gl/TZCQZ5NvwEdc8CBB8,,51.5433,Yes,,,-0.103518,Hope & Anchor,,,,https://www.greeneking.co.uk/pubs/greater-london/hope-and-anchor,https://www.pint-prices.com/pub/207%20Upper%20Street%2C%20N1%201RL/Hope%20%26%20Anchor
canonical_borough_leaderboard_enriched,True,True,False,False,Camden,58,The Queens Head,BOHEM MAMKA PILSNER,£5.90,5.9,"https://www.pint-prices.com/pub/66%20Acton%20St,%20London%20WC1X%208DU/The%20Queens%20Head",https://www.pint-prices.com/borough-results/Camden,£6.50,2026-07-03T23:10:47+00:00,The Queens Head51.5284,"66 Acton St, London WC1X 8DU",,contact@queensheadlondon.com,,London Pub Map Guy,,,"Located in the heart of London, The Queens Head is a beautiful Victorian pub offering a great place to eat, drink, and laugh. With an eclectic selection of ale, lager, stout, porter, and cider, there's something for every palate. Their constantly changing cask ales and ciders, as well as seasonal kegged beers, ensure a variety of options for beer enthusiasts. The pub also boasts a well-curated wine and spirit collection, including a top shelf whiskey selection waiting to be explored. Whether you're looking to catch live sports or simply enjoy a relaxing evening, The Queens Head is the perfect spot. Make a reservation via email or phone, or simply walk in and grab a table. Don't miss out on this gem in the city!",0.4888810531761474,,Yes,,https://images.app.goo.gl/bW6eq9dwCELKCzZD9,,51.5284,,Yes,,-0.118499,The Queens Head,,,,https://queensheadlondon.com/,https://www.pint-prices.com/pub/66%20Acton%20St%2C%20London%20WC1X%208DU/The%20Queens%20Head
canonical_borough_leaderboard_enriched,True,True,False,False,Camden,59,Brewhouse & Kitchen Highbury,LEGEND CRAFT LAGER,£5.90,5.9,"https://www.pint-prices.com/pub/2A%20Corsica%20St,%20London%20N5%201JJ/Brewhouse%20%26%20Kitchen%20Highbury",https://www.pint-prices.com/borough-results/Camden,£6.50,2026-07-03T23:10:47+00:00,Brewhouse & Kitchen Highbury51.5464,"2A Corsica St, London N5 1JJ",yes,,,London Pub Map Guy,,,"Located in London at 2A Corsica St, Brewhouse & Kitchen Highbury is a pub that offers food, a beer garden, and pub quizzes. Perfect for those looking to enjoy a meal, some outdoor space, and a bit of friendly competition. Check out their website for more information and to plan your visit!",2.539023387772275,,yes,,https://lh3.googleusercontent.com/p/AF1QipPlzg75Hm_Y1ua0OUW1Su_KKhEC6Jnlli9-PHXA=s680-w680-h510,,51.5464,,,,-0.101728,Brewhouse & Kitchen Highbury,,,yes,https://www.brewhouseandkitchen.com/venue/highbury/,https://www.pint-prices.com/pub/2A%20Corsica%20St%2C%20London%20N5%201JJ/Brewhouse%20%26%20Kitchen%20Highbury
canonical_borough_leaderboard_enriched,True,True,False,False,Camden,60,The Fox On The Green,AMSTEL,£5.90,5.9,"https://www.pint-prices.com/pub/1%20Islington%20Grn,%20London%20N1%202XA/The%20Fox%20On%20The%20Green",https://www.pint-prices.com/borough-results/Camden,£6.50,2026-07-03T23:10:47+00:00,The Fox On The Green51.5367,"1 Islington Grn, London N1 2XA",Yes,,Yes,,,,"Welcome to The Fox On The Green, located at 1 Islington Green in London. This pub offers a great selection of food, cocktails, and has a beer garden for you to enjoy. You can also catch live sports here. Visit their website for more information: https://www.crafted-social.co.uk/fox-on-the-green-islington.",1.7672840056504595,,Yes,,https://lh3.googleusercontent.com/p/AF1QipMIgw4rPgQzkCVQsSABFZdlzeoilK58pll483Vq=s680-w680-h510,,51.5367,,Yes,,-0.103149,The Fox On The Green,,,,https://www.crafted-social.co.uk/fox-on-the-green-islington,https://www.pint-prices.com/pub/1%20Islington%20Grn%2C%20London%20N1%202XA/The%20Fox%20On%20The%20Green
canonical_borough_leaderboard_enriched,True,True,False,False,Camden,61,The Colonel Fawcett,TIDALWAVE PILSNER,£5.90,5.9,https://www.pint-prices.com/pub/NW1%200SS/The%20Colonel%20Fawcett,https://www.pint-prices.com/borough-results/Camden,£6.50,2026-07-03T23:10:47+00:00,The Colonel Fawcett51.5418,NW1 0SS,,,,AUTO_ADDED_PINT,,,,1.5975619129108622,,,,,,51.5418,,,,-0.13599,The Colonel Fawcett,,,,,https://www.pint-prices.com/pub/NW1%200SS/The%20Colonel%20Fawcett
