borough,pub_key,pub_name,pint_name,price_text,price_gbp,pint_position_for_pub,constructed_pub_url,borough_url,scraped_at,address,beer_garden,booking_link,cocktails,comment,cool,darts,description,distance,email,food,happy_hour,image_url,karaoke,latitude,live_music,live_sports,locality,longitude,name,phone_number,pool,pub_quiz,website
Havering,The Moon on the Hill - JD Wetherspoon51.3618,The Moon on the Hill - JD Wetherspoon,Budweiser,3.73,3.73,6,https://www.pint-prices.com/pub/5-9%20Hill%20Rd%2C%20Sutton%20SM1%201DZ%2C%20UK/The%20Moon%20on%20the%20Hill%20-%20JD%20Wetherspoon,https://www.pint-prices.com/borough-results/Havering,2026-07-03T23:10:47+00:00,"5-9 Hill Rd, Sutton SM1 1DZ, UK",,,,Spoons,,,"Located in Sutton, London, The Moon on the Hill is a classic JD Wetherspoon pub offering a wide selection of food and drinks. This three-storey building has a rich history, once a grocer's and later an annex of Allders department store. With facilities like live news broadcasts, outdoor seating, and TV screens, it's a great spot to relax and enjoy a meal or drink. Don't forget to check out their menu and opening times before planning your visit!",,,yes,,https://www.jdwetherspoon.com/~/media/images/pubs/0038/0038_new_front.jpg?w=855&crop=1&cropx=50&cropy=50&hash=7F3548CBF22B080510C221354ED5E6B3C7BC013D,,51.3618,,,,-0.193117,The Moon on the Hill - JD Wetherspoon,020 8643 1202,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-moon-on-the-hill-sutton
Havering,The Moon on the Hill - JD Wetherspoon51.3618,The Moon on the Hill - JD Wetherspoon,Stella Artois,3.84,3.84,7,https://www.pint-prices.com/pub/5-9%20Hill%20Rd%2C%20Sutton%20SM1%201DZ%2C%20UK/The%20Moon%20on%20the%20Hill%20-%20JD%20Wetherspoon,https://www.pint-prices.com/borough-results/Havering,2026-07-03T23:10:47+00:00,"5-9 Hill Rd, Sutton SM1 1DZ, UK",,,,Spoons,,,"Located in Sutton, London, The Moon on the Hill is a classic JD Wetherspoon pub offering a wide selection of food and drinks. This three-storey building has a rich history, once a grocer's and later an annex of Allders department store. With facilities like live news broadcasts, outdoor seating, and TV screens, it's a great spot to relax and enjoy a meal or drink. Don't forget to check out their menu and opening times before planning your visit!",,,yes,,https://www.jdwetherspoon.com/~/media/images/pubs/0038/0038_new_front.jpg?w=855&crop=1&cropx=50&cropy=50&hash=7F3548CBF22B080510C221354ED5E6B3C7BC013D,,51.3618,,,,-0.193117,The Moon on the Hill - JD Wetherspoon,020 8643 1202,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-moon-on-the-hill-sutton
Havering,The Moon on the Hill - JD Wetherspoon51.3618,The Moon on the Hill - JD Wetherspoon,Corona,3.95,3.95,8,https://www.pint-prices.com/pub/5-9%20Hill%20Rd%2C%20Sutton%20SM1%201DZ%2C%20UK/The%20Moon%20on%20the%20Hill%20-%20JD%20Wetherspoon,https://www.pint-prices.com/borough-results/Havering,2026-07-03T23:10:47+00:00,"5-9 Hill Rd, Sutton SM1 1DZ, UK",,,,Spoons,,,"Located in Sutton, London, The Moon on the Hill is a classic JD Wetherspoon pub offering a wide selection of food and drinks. This three-storey building has a rich history, once a grocer's and later an annex of Allders department store. With facilities like live news broadcasts, outdoor seating, and TV screens, it's a great spot to relax and enjoy a meal or drink. Don't forget to check out their menu and opening times before planning your visit!",,,yes,,https://www.jdwetherspoon.com/~/media/images/pubs/0038/0038_new_front.jpg?w=855&crop=1&cropx=50&cropy=50&hash=7F3548CBF22B080510C221354ED5E6B3C7BC013D,,51.3618,,,,-0.193117,The Moon on the Hill - JD Wetherspoon,020 8643 1202,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-moon-on-the-hill-sutton
Havering,The Moon on the Hill - JD Wetherspoon51.3618,The Moon on the Hill - JD Wetherspoon,San Miguel,3.95,3.95,9,https://www.pint-prices.com/pub/5-9%20Hill%20Rd%2C%20Sutton%20SM1%201DZ%2C%20UK/The%20Moon%20on%20the%20Hill%20-%20JD%20Wetherspoon,https://www.pint-prices.com/borough-results/Havering,2026-07-03T23:10:47+00:00,"5-9 Hill Rd, Sutton SM1 1DZ, UK",,,,Spoons,,,"Located in Sutton, London, The Moon on the Hill is a classic JD Wetherspoon pub offering a wide selection of food and drinks. This three-storey building has a rich history, once a grocer's and later an annex of Allders department store. With facilities like live news broadcasts, outdoor seating, and TV screens, it's a great spot to relax and enjoy a meal or drink. Don't forget to check out their menu and opening times before planning your visit!",,,yes,,https://www.jdwetherspoon.com/~/media/images/pubs/0038/0038_new_front.jpg?w=855&crop=1&cropx=50&cropy=50&hash=7F3548CBF22B080510C221354ED5E6B3C7BC013D,,51.3618,,,,-0.193117,The Moon on the Hill - JD Wetherspoon,020 8643 1202,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-moon-on-the-hill-sutton
Havering,The Moon on the Hill - JD Wetherspoon51.3618,The Moon on the Hill - JD Wetherspoon,Leffe Blonde,4.28,4.28,10,https://www.pint-prices.com/pub/5-9%20Hill%20Rd%2C%20Sutton%20SM1%201DZ%2C%20UK/The%20Moon%20on%20the%20Hill%20-%20JD%20Wetherspoon,https://www.pint-prices.com/borough-results/Havering,2026-07-03T23:10:47+00:00,"5-9 Hill Rd, Sutton SM1 1DZ, UK",,,,Spoons,,,"Located in Sutton, London, The Moon on the Hill is a classic JD Wetherspoon pub offering a wide selection of food and drinks. This three-storey building has a rich history, once a grocer's and later an annex of Allders department store. With facilities like live news broadcasts, outdoor seating, and TV screens, it's a great spot to relax and enjoy a meal or drink. Don't forget to check out their menu and opening times before planning your visit!",,,yes,,https://www.jdwetherspoon.com/~/media/images/pubs/0038/0038_new_front.jpg?w=855&crop=1&cropx=50&cropy=50&hash=7F3548CBF22B080510C221354ED5E6B3C7BC013D,,51.3618,,,,-0.193117,The Moon on the Hill - JD Wetherspoon,020 8643 1202,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-moon-on-the-hill-sutton
Havering,The Moon on the Hill - JD Wetherspoon51.5794,The Moon on the Hill - JD Wetherspoon,Bud Light,2.43,2.43,1,https://www.pint-prices.com/pub/373-375%20Station%20Rd%2C%20Harrow%20HA1%202AW%2C%20UK/The%20Moon%20on%20the%20Hill%20-%20JD%20Wetherspoon,https://www.pint-prices.com/borough-results/Havering,2026-07-03T23:10:47+00:00,"373-375 Station Rd, Harrow HA1 2AW, UK",Yes,,Yes,Spoons,,,"The Moon on the Hill - JD Wetherspoon is a popular pub located at 373-375 Station Rd, Harrow, London. Known for its great food, cocktails, and beer garden, this pub is a perfect spot to enjoy live sports and relax with friends. With a history dating back to 1991, The Moon on the Hill offers a welcoming atmosphere and a range of facilities including live news broadcasts, outdoor seating, and WiFi. Whether you're looking to watch the game or unwind after work, this Wetherspoon pub is a fantastic choice in Harrow.",,,Yes,,https://images.app.goo.gl/e1mBW35KePCHhfB79,,51.5794,,Yes,,-0.3342,The Moon on the Hill - JD Wetherspoon,020 8863 3670,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-moon-on-the-hill-harrow
Havering,The Moon on the Hill - JD Wetherspoon51.5794,The Moon on the Hill - JD Wetherspoon,Carlsberg Pilsner,2.66,2.66,2,https://www.pint-prices.com/pub/373-375%20Station%20Rd%2C%20Harrow%20HA1%202AW%2C%20UK/The%20Moon%20on%20the%20Hill%20-%20JD%20Wetherspoon,https://www.pint-prices.com/borough-results/Havering,2026-07-03T23:10:47+00:00,"373-375 Station Rd, Harrow HA1 2AW, UK",Yes,,Yes,Spoons,,,"The Moon on the Hill - JD Wetherspoon is a popular pub located at 373-375 Station Rd, Harrow, London. Known for its great food, cocktails, and beer garden, this pub is a perfect spot to enjoy live sports and relax with friends. With a history dating back to 1991, The Moon on the Hill offers a welcoming atmosphere and a range of facilities including live news broadcasts, outdoor seating, and WiFi. Whether you're looking to watch the game or unwind after work, this Wetherspoon pub is a fantastic choice in Harrow.",,,Yes,,https://images.app.goo.gl/e1mBW35KePCHhfB79,,51.5794,,Yes,,-0.3342,The Moon on the Hill - JD Wetherspoon,020 8863 3670,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-moon-on-the-hill-harrow
Havering,The Moon on the Hill - JD Wetherspoon51.5794,The Moon on the Hill - JD Wetherspoon,Budweiser,2.88,2.88,3,https://www.pint-prices.com/pub/373-375%20Station%20Rd%2C%20Harrow%20HA1%202AW%2C%20UK/The%20Moon%20on%20the%20Hill%20-%20JD%20Wetherspoon,https://www.pint-prices.com/borough-results/Havering,2026-07-03T23:10:47+00:00,"373-375 Station Rd, Harrow HA1 2AW, UK",Yes,,Yes,Spoons,,,"The Moon on the Hill - JD Wetherspoon is a popular pub located at 373-375 Station Rd, Harrow, London. Known for its great food, cocktails, and beer garden, this pub is a perfect spot to enjoy live sports and relax with friends. With a history dating back to 1991, The Moon on the Hill offers a welcoming atmosphere and a range of facilities including live news broadcasts, outdoor seating, and WiFi. Whether you're looking to watch the game or unwind after work, this Wetherspoon pub is a fantastic choice in Harrow.",,,Yes,,https://images.app.goo.gl/e1mBW35KePCHhfB79,,51.5794,,Yes,,-0.3342,The Moon on the Hill - JD Wetherspoon,020 8863 3670,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-moon-on-the-hill-harrow
Havering,The Moon on the Hill - JD Wetherspoon51.5794,The Moon on the Hill - JD Wetherspoon,Carling,2.88,2.88,4,https://www.pint-prices.com/pub/373-375%20Station%20Rd%2C%20Harrow%20HA1%202AW%2C%20UK/The%20Moon%20on%20the%20Hill%20-%20JD%20Wetherspoon,https://www.pint-prices.com/borough-results/Havering,2026-07-03T23:10:47+00:00,"373-375 Station Rd, Harrow HA1 2AW, UK",Yes,,Yes,Spoons,,,"The Moon on the Hill - JD Wetherspoon is a popular pub located at 373-375 Station Rd, Harrow, London. Known for its great food, cocktails, and beer garden, this pub is a perfect spot to enjoy live sports and relax with friends. With a history dating back to 1991, The Moon on the Hill offers a welcoming atmosphere and a range of facilities including live news broadcasts, outdoor seating, and WiFi. Whether you're looking to watch the game or unwind after work, this Wetherspoon pub is a fantastic choice in Harrow.",,,Yes,,https://images.app.goo.gl/e1mBW35KePCHhfB79,,51.5794,,Yes,,-0.3342,The Moon on the Hill - JD Wetherspoon,020 8863 3670,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-moon-on-the-hill-harrow
Havering,The Moon on the Hill - JD Wetherspoon51.5794,The Moon on the Hill - JD Wetherspoon,Coors,2.88,2.88,5,https://www.pint-prices.com/pub/373-375%20Station%20Rd%2C%20Harrow%20HA1%202AW%2C%20UK/The%20Moon%20on%20the%20Hill%20-%20JD%20Wetherspoon,https://www.pint-prices.com/borough-results/Havering,2026-07-03T23:10:47+00:00,"373-375 Station Rd, Harrow HA1 2AW, UK",Yes,,Yes,Spoons,,,"The Moon on the Hill - JD Wetherspoon is a popular pub located at 373-375 Station Rd, Harrow, London. Known for its great food, cocktails, and beer garden, this pub is a perfect spot to enjoy live sports and relax with friends. With a history dating back to 1991, The Moon on the Hill offers a welcoming atmosphere and a range of facilities including live news broadcasts, outdoor seating, and WiFi. Whether you're looking to watch the game or unwind after work, this Wetherspoon pub is a fantastic choice in Harrow.",,,Yes,,https://images.app.goo.gl/e1mBW35KePCHhfB79,,51.5794,,Yes,,-0.3342,The Moon on the Hill - JD Wetherspoon,020 8863 3670,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-moon-on-the-hill-harrow
Havering,The Moon on the Hill - JD Wetherspoon51.5794,The Moon on the Hill - JD Wetherspoon,Guinness,3.32,3.32,6,https://www.pint-prices.com/pub/373-375%20Station%20Rd%2C%20Harrow%20HA1%202AW%2C%20UK/The%20Moon%20on%20the%20Hill%20-%20JD%20Wetherspoon,https://www.pint-prices.com/borough-results/Havering,2026-07-03T23:10:47+00:00,"373-375 Station Rd, Harrow HA1 2AW, UK",Yes,,Yes,Spoons,,,"The Moon on the Hill - JD Wetherspoon is a popular pub located at 373-375 Station Rd, Harrow, London. Known for its great food, cocktails, and beer garden, this pub is a perfect spot to enjoy live sports and relax with friends. With a history dating back to 1991, The Moon on the Hill offers a welcoming atmosphere and a range of facilities including live news broadcasts, outdoor seating, and WiFi. Whether you're looking to watch the game or unwind after work, this Wetherspoon pub is a fantastic choice in Harrow.",,,Yes,,https://images.app.goo.gl/e1mBW35KePCHhfB79,,51.5794,,Yes,,-0.3342,The Moon on the Hill - JD Wetherspoon,020 8863 3670,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-moon-on-the-hill-harrow
Havering,The Moon on the Hill - JD Wetherspoon51.5794,The Moon on the Hill - JD Wetherspoon,Stella Artois,3.84,3.84,7,https://www.pint-prices.com/pub/373-375%20Station%20Rd%2C%20Harrow%20HA1%202AW%2C%20UK/The%20Moon%20on%20the%20Hill%20-%20JD%20Wetherspoon,https://www.pint-prices.com/borough-results/Havering,2026-07-03T23:10:47+00:00,"373-375 Station Rd, Harrow HA1 2AW, UK",Yes,,Yes,Spoons,,,"The Moon on the Hill - JD Wetherspoon is a popular pub located at 373-375 Station Rd, Harrow, London. Known for its great food, cocktails, and beer garden, this pub is a perfect spot to enjoy live sports and relax with friends. With a history dating back to 1991, The Moon on the Hill offers a welcoming atmosphere and a range of facilities including live news broadcasts, outdoor seating, and WiFi. Whether you're looking to watch the game or unwind after work, this Wetherspoon pub is a fantastic choice in Harrow.",,,Yes,,https://images.app.goo.gl/e1mBW35KePCHhfB79,,51.5794,,Yes,,-0.3342,The Moon on the Hill - JD Wetherspoon,020 8863 3670,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-moon-on-the-hill-harrow
Havering,The Moon on the Hill - JD Wetherspoon51.5794,The Moon on the Hill - JD Wetherspoon,Corona,3.95,3.95,8,https://www.pint-prices.com/pub/373-375%20Station%20Rd%2C%20Harrow%20HA1%202AW%2C%20UK/The%20Moon%20on%20the%20Hill%20-%20JD%20Wetherspoon,https://www.pint-prices.com/borough-results/Havering,2026-07-03T23:10:47+00:00,"373-375 Station Rd, Harrow HA1 2AW, UK",Yes,,Yes,Spoons,,,"The Moon on the Hill - JD Wetherspoon is a popular pub located at 373-375 Station Rd, Harrow, London. Known for its great food, cocktails, and beer garden, this pub is a perfect spot to enjoy live sports and relax with friends. With a history dating back to 1991, The Moon on the Hill offers a welcoming atmosphere and a range of facilities including live news broadcasts, outdoor seating, and WiFi. Whether you're looking to watch the game or unwind after work, this Wetherspoon pub is a fantastic choice in Harrow.",,,Yes,,https://images.app.goo.gl/e1mBW35KePCHhfB79,,51.5794,,Yes,,-0.3342,The Moon on the Hill - JD Wetherspoon,020 8863 3670,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-moon-on-the-hill-harrow
Havering,The Moon on the Hill - JD Wetherspoon51.5794,The Moon on the Hill - JD Wetherspoon,San Miguel,3.95,3.95,9,https://www.pint-prices.com/pub/373-375%20Station%20Rd%2C%20Harrow%20HA1%202AW%2C%20UK/The%20Moon%20on%20the%20Hill%20-%20JD%20Wetherspoon,https://www.pint-prices.com/borough-results/Havering,2026-07-03T23:10:47+00:00,"373-375 Station Rd, Harrow HA1 2AW, UK",Yes,,Yes,Spoons,,,"The Moon on the Hill - JD Wetherspoon is a popular pub located at 373-375 Station Rd, Harrow, London. Known for its great food, cocktails, and beer garden, this pub is a perfect spot to enjoy live sports and relax with friends. With a history dating back to 1991, The Moon on the Hill offers a welcoming atmosphere and a range of facilities including live news broadcasts, outdoor seating, and WiFi. Whether you're looking to watch the game or unwind after work, this Wetherspoon pub is a fantastic choice in Harrow.",,,Yes,,https://images.app.goo.gl/e1mBW35KePCHhfB79,,51.5794,,Yes,,-0.3342,The Moon on the Hill - JD Wetherspoon,020 8863 3670,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-moon-on-the-hill-harrow
Havering,The Moon on the Hill - JD Wetherspoon51.5794,The Moon on the Hill - JD Wetherspoon,Leffe Blonde,4.28,4.28,10,https://www.pint-prices.com/pub/373-375%20Station%20Rd%2C%20Harrow%20HA1%202AW%2C%20UK/The%20Moon%20on%20the%20Hill%20-%20JD%20Wetherspoon,https://www.pint-prices.com/borough-results/Havering,2026-07-03T23:10:47+00:00,"373-375 Station Rd, Harrow HA1 2AW, UK",Yes,,Yes,Spoons,,,"The Moon on the Hill - JD Wetherspoon is a popular pub located at 373-375 Station Rd, Harrow, London. Known for its great food, cocktails, and beer garden, this pub is a perfect spot to enjoy live sports and relax with friends. With a history dating back to 1991, The Moon on the Hill offers a welcoming atmosphere and a range of facilities including live news broadcasts, outdoor seating, and WiFi. Whether you're looking to watch the game or unwind after work, this Wetherspoon pub is a fantastic choice in Harrow.",,,Yes,,https://images.app.goo.gl/e1mBW35KePCHhfB79,,51.5794,,Yes,,-0.3342,The Moon on the Hill - JD Wetherspoon,020 8863 3670,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-moon-on-the-hill-harrow
Havering,The Moon on the Square - JD Wetherspoon51.4452,The Moon on the Square - JD Wetherspoon,Bud Light,2.43,2.43,1,https://www.pint-prices.com/pub/Unit%2030%2C%20The%20Centre%2C%20Feltham%2C%20TW13%204AU/The%20Moon%20on%20the%20Square%20-%20JD%20Wetherspoon,https://www.pint-prices.com/borough-results/Havering,2026-07-03T23:10:47+00:00,"Unit 30, The Centre, Feltham, TW13 4AU",,,Yes,Spoons,,,"Located in Feltham, The Moon on the Square - JD Wetherspoon is a popular spot known for its food, cocktails, live sports, and more. Whether you're looking to catch a game or enjoy a delicious meal, this pub has something for everyone.",,,Yes,,https://images.app.goo.gl/oD2khnbtSb1SkNFx6,,51.4452,,Yes,,-0.411801,The Moon on the Square - JD Wetherspoon,,,,
Havering,The Moon on the Square - JD Wetherspoon51.4452,The Moon on the Square - JD Wetherspoon,Carlsberg Pilsner,2.66,2.66,2,https://www.pint-prices.com/pub/Unit%2030%2C%20The%20Centre%2C%20Feltham%2C%20TW13%204AU/The%20Moon%20on%20the%20Square%20-%20JD%20Wetherspoon,https://www.pint-prices.com/borough-results/Havering,2026-07-03T23:10:47+00:00,"Unit 30, The Centre, Feltham, TW13 4AU",,,Yes,Spoons,,,"Located in Feltham, The Moon on the Square - JD Wetherspoon is a popular spot known for its food, cocktails, live sports, and more. Whether you're looking to catch a game or enjoy a delicious meal, this pub has something for everyone.",,,Yes,,https://images.app.goo.gl/oD2khnbtSb1SkNFx6,,51.4452,,Yes,,-0.411801,The Moon on the Square - JD Wetherspoon,,,,
Havering,The Moon on the Square - JD Wetherspoon51.4452,The Moon on the Square - JD Wetherspoon,Guinness,3.32,3.32,3,https://www.pint-prices.com/pub/Unit%2030%2C%20The%20Centre%2C%20Feltham%2C%20TW13%204AU/The%20Moon%20on%20the%20Square%20-%20JD%20Wetherspoon,https://www.pint-prices.com/borough-results/Havering,2026-07-03T23:10:47+00:00,"Unit 30, The Centre, Feltham, TW13 4AU",,,Yes,Spoons,,,"Located in Feltham, The Moon on the Square - JD Wetherspoon is a popular spot known for its food, cocktails, live sports, and more. Whether you're looking to catch a game or enjoy a delicious meal, this pub has something for everyone.",,,Yes,,https://images.app.goo.gl/oD2khnbtSb1SkNFx6,,51.4452,,Yes,,-0.411801,The Moon on the Square - JD Wetherspoon,,,,
Havering,The Moon on the Square - JD Wetherspoon51.4452,The Moon on the Square - JD Wetherspoon,Carling,3.54,3.54,4,https://www.pint-prices.com/pub/Unit%2030%2C%20The%20Centre%2C%20Feltham%2C%20TW13%204AU/The%20Moon%20on%20the%20Square%20-%20JD%20Wetherspoon,https://www.pint-prices.com/borough-results/Havering,2026-07-03T23:10:47+00:00,"Unit 30, The Centre, Feltham, TW13 4AU",,,Yes,Spoons,,,"Located in Feltham, The Moon on the Square - JD Wetherspoon is a popular spot known for its food, cocktails, live sports, and more. Whether you're looking to catch a game or enjoy a delicious meal, this pub has something for everyone.",,,Yes,,https://images.app.goo.gl/oD2khnbtSb1SkNFx6,,51.4452,,Yes,,-0.411801,The Moon on the Square - JD Wetherspoon,,,,
Havering,The Moon on the Square - JD Wetherspoon51.4452,The Moon on the Square - JD Wetherspoon,Coors,3.54,3.54,5,https://www.pint-prices.com/pub/Unit%2030%2C%20The%20Centre%2C%20Feltham%2C%20TW13%204AU/The%20Moon%20on%20the%20Square%20-%20JD%20Wetherspoon,https://www.pint-prices.com/borough-results/Havering,2026-07-03T23:10:47+00:00,"Unit 30, The Centre, Feltham, TW13 4AU",,,Yes,Spoons,,,"Located in Feltham, The Moon on the Square - JD Wetherspoon is a popular spot known for its food, cocktails, live sports, and more. Whether you're looking to catch a game or enjoy a delicious meal, this pub has something for everyone.",,,Yes,,https://images.app.goo.gl/oD2khnbtSb1SkNFx6,,51.4452,,Yes,,-0.411801,The Moon on the Square - JD Wetherspoon,,,,
Havering,The Moon on the Square - JD Wetherspoon51.4452,The Moon on the Square - JD Wetherspoon,Budweiser,3.73,3.73,6,https://www.pint-prices.com/pub/Unit%2030%2C%20The%20Centre%2C%20Feltham%2C%20TW13%204AU/The%20Moon%20on%20the%20Square%20-%20JD%20Wetherspoon,https://www.pint-prices.com/borough-results/Havering,2026-07-03T23:10:47+00:00,"Unit 30, The Centre, Feltham, TW13 4AU",,,Yes,Spoons,,,"Located in Feltham, The Moon on the Square - JD Wetherspoon is a popular spot known for its food, cocktails, live sports, and more. Whether you're looking to catch a game or enjoy a delicious meal, this pub has something for everyone.",,,Yes,,https://images.app.goo.gl/oD2khnbtSb1SkNFx6,,51.4452,,Yes,,-0.411801,The Moon on the Square - JD Wetherspoon,,,,
Havering,The Moon on the Square - JD Wetherspoon51.4452,The Moon on the Square - JD Wetherspoon,Stella Artois,3.84,3.84,7,https://www.pint-prices.com/pub/Unit%2030%2C%20The%20Centre%2C%20Feltham%2C%20TW13%204AU/The%20Moon%20on%20the%20Square%20-%20JD%20Wetherspoon,https://www.pint-prices.com/borough-results/Havering,2026-07-03T23:10:47+00:00,"Unit 30, The Centre, Feltham, TW13 4AU",,,Yes,Spoons,,,"Located in Feltham, The Moon on the Square - JD Wetherspoon is a popular spot known for its food, cocktails, live sports, and more. Whether you're looking to catch a game or enjoy a delicious meal, this pub has something for everyone.",,,Yes,,https://images.app.goo.gl/oD2khnbtSb1SkNFx6,,51.4452,,Yes,,-0.411801,The Moon on the Square - JD Wetherspoon,,,,
Havering,The Moon on the Square - JD Wetherspoon51.4452,The Moon on the Square - JD Wetherspoon,Corona,3.95,3.95,8,https://www.pint-prices.com/pub/Unit%2030%2C%20The%20Centre%2C%20Feltham%2C%20TW13%204AU/The%20Moon%20on%20the%20Square%20-%20JD%20Wetherspoon,https://www.pint-prices.com/borough-results/Havering,2026-07-03T23:10:47+00:00,"Unit 30, The Centre, Feltham, TW13 4AU",,,Yes,Spoons,,,"Located in Feltham, The Moon on the Square - JD Wetherspoon is a popular spot known for its food, cocktails, live sports, and more. Whether you're looking to catch a game or enjoy a delicious meal, this pub has something for everyone.",,,Yes,,https://images.app.goo.gl/oD2khnbtSb1SkNFx6,,51.4452,,Yes,,-0.411801,The Moon on the Square - JD Wetherspoon,,,,
Havering,The Moon on the Square - JD Wetherspoon51.4452,The Moon on the Square - JD Wetherspoon,San Miguel,3.95,3.95,9,https://www.pint-prices.com/pub/Unit%2030%2C%20The%20Centre%2C%20Feltham%2C%20TW13%204AU/The%20Moon%20on%20the%20Square%20-%20JD%20Wetherspoon,https://www.pint-prices.com/borough-results/Havering,2026-07-03T23:10:47+00:00,"Unit 30, The Centre, Feltham, TW13 4AU",,,Yes,Spoons,,,"Located in Feltham, The Moon on the Square - JD Wetherspoon is a popular spot known for its food, cocktails, live sports, and more. Whether you're looking to catch a game or enjoy a delicious meal, this pub has something for everyone.",,,Yes,,https://images.app.goo.gl/oD2khnbtSb1SkNFx6,,51.4452,,Yes,,-0.411801,The Moon on the Square - JD Wetherspoon,,,,
Havering,The Moon on the Square - JD Wetherspoon51.4452,The Moon on the Square - JD Wetherspoon,Leffe Blonde,4.28,4.28,10,https://www.pint-prices.com/pub/Unit%2030%2C%20The%20Centre%2C%20Feltham%2C%20TW13%204AU/The%20Moon%20on%20the%20Square%20-%20JD%20Wetherspoon,https://www.pint-prices.com/borough-results/Havering,2026-07-03T23:10:47+00:00,"Unit 30, The Centre, Feltham, TW13 4AU",,,Yes,Spoons,,,"Located in Feltham, The Moon on the Square - JD Wetherspoon is a popular spot known for its food, cocktails, live sports, and more. Whether you're looking to catch a game or enjoy a delicious meal, this pub has something for everyone.",,,Yes,,https://images.app.goo.gl/oD2khnbtSb1SkNFx6,,51.4452,,Yes,,-0.411801,The Moon on the Square - JD Wetherspoon,,,,
Havering,The Moretown Belle London51.5073,The Moretown Belle London,Fosters,6.40,6.4,1,https://www.pint-prices.com/pub/5%20Thomas%20More%20St%2C%20London%20E1W%201YY%2C%20Reino%20Unido/The%20Moretown%20Belle%20London,https://www.pint-prices.com/borough-results/Havering,2026-07-03T23:10:47+00:00,"5 Thomas More St, London E1W 1YY, Reino Unido",,,,AUTO_ADDED_PINT,,,,,,,,,,51.5073,,,,-0.0674085,The Moretown Belle London,,,,
Havering,The Moretown Belle London51.5073,The Moretown Belle London,Fosters,6.40,6.4,2,https://www.pint-prices.com/pub/5%20Thomas%20More%20St%2C%20London%20E1W%201YY%2C%20Reino%20Unido/The%20Moretown%20Belle%20London,https://www.pint-prices.com/borough-results/Havering,2026-07-03T23:10:47+00:00,"5 Thomas More St, London E1W 1YY, Reino Unido",,,,AUTO_ADDED_PINT,,,,,,,,,,51.5073,,,,-0.0674085,The Moretown Belle London,,,,
Havering,The Moretown Belle London51.5073,The Moretown Belle London,Amstel,6.80,6.8,3,https://www.pint-prices.com/pub/5%20Thomas%20More%20St%2C%20London%20E1W%201YY%2C%20Reino%20Unido/The%20Moretown%20Belle%20London,https://www.pint-prices.com/borough-results/Havering,2026-07-03T23:10:47+00:00,"5 Thomas More St, London E1W 1YY, Reino Unido",,,,AUTO_ADDED_PINT,,,,,,,,,,51.5073,,,,-0.0674085,The Moretown Belle London,,,,
Havering,The Moretown Belle London51.5073,The Moretown Belle London,Cruzcampo,7.20,7.2,4,https://www.pint-prices.com/pub/5%20Thomas%20More%20St%2C%20London%20E1W%201YY%2C%20Reino%20Unido/The%20Moretown%20Belle%20London,https://www.pint-prices.com/borough-results/Havering,2026-07-03T23:10:47+00:00,"5 Thomas More St, London E1W 1YY, Reino Unido",,,,AUTO_ADDED_PINT,,,,,,,,,,51.5073,,,,-0.0674085,The Moretown Belle London,,,,
Havering,The Morgan Arms51.5279,The Morgan Arms,Estrella,6.65,6.65,1,https://www.pint-prices.com/pub/43%20Morgan%20St%2C%20London%20E3%205AA/The%20Morgan%20Arms,https://www.pint-prices.com/borough-results/Havering,2026-07-03T23:10:47+00:00,"43 Morgan St, London E3 5AA",,https://www.morganarmsbow.com/book-a-table,,London Pub Map Guy,,,"Located in the heart of Bow, London, The Morgan Arms is a classic East London pub offering fabulous food, fine wine, and real ales. With a prime location close to Mile End and Bow Road Tube Stations, as well as Bow Church DLR, this pub is easily accessible for all. Whether you're looking to enjoy a delicious meal, participate in a pub quiz, or simply relax with a drink, The Morgan Arms has something for everyone. Don't miss out on their seasonal menu featuring quality ingredients and exciting dishes. Book a table now to experience the charm of The Morgan Arms for yourself!",,,Yes,,https://images.app.goo.gl/q6W9xw8NZJRTewHe9,,51.5279,,,,-0.0310116,The Morgan Arms,,,Yes,https://www.morganarmsbow.com/
Havering,The Mudlark51.5065,The Mudlark,Pravha,7.00,7.0,1,https://www.pint-prices.com/pub/Montague%20Close%2C%20%2C%20London%2C%20UK/The%20Mudlark,https://www.pint-prices.com/borough-results/Havering,2026-07-03T23:10:47+00:00,"Montague Close, , London, UK",,,,MULTI_ADDED_PINT,,,,,,,,,,51.5065,,,,-0.089006,The Mudlark,,,,
