source_dataset,borough,rank,pub_name,pint_name,price_text,price_gbp,pub_url,borough_url,estimated_average_price_text,scraped_at,address,phone_number,latitude,longitude,pint_position_for_pub
borough_pint_prices,City of London,240,Three Tuns Aldgate,STRONGBOW DARK FRUIT,£6.45,6.45,"https://www.pint-prices.com/pub/36%20Jewry%20Street,%20Aldgate,%20London,%20United%20Kingdom/Three%20Tuns%20Aldgate",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,241,Crutched Friar,AMSTEL,£6.45,6.45,"https://www.pint-prices.com/pub/39-41%20Crutched%20Friars%20,%20,%20London,%20United%20Kingdom/Crutched%20Friar",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,242,Lord Raglan (Holborn),AMSTEL,£6.45,6.45,"https://www.pint-prices.com/pub/61%20St%20Martins%20Le%20Grand,%20,%20Holborn,%20England/Lord%20Raglan%20(Holborn)",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,243,Lord Raglan (Holborn),ABBOT ALE,£6.45,6.45,"https://www.pint-prices.com/pub/61%20St%20Martins%20Le%20Grand,%20,%20Holborn,%20England/Lord%20Raglan%20(Holborn)",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,244,Queen of Hoxton,AMSTEL,£6.50,6.5,"https://www.pint-prices.com/pub/1%20Curtain%20Rd,%20London%20EC2A%203JX,%20UK/Queen%20of%20Hoxton",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,245,Hawksmoor Guildhall,PALE ALE,£6.50,6.5,"https://www.pint-prices.com/pub/10%20Basinghall%20St,%20London%20EC2V%205BQ,%20UK/Hawksmoor%20Guildhall",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,246,The Blackfriar,PRAVHA,£6.50,6.5,"https://www.pint-prices.com/pub/174%20Queen%20Victoria%20St,%20Greater,%20London%20EC4V%204EG,%20UK/The%20Blackfriar",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,247,Swan London,SAXON LAGER,£6.50,6.5,"https://www.pint-prices.com/pub/21%20New%20Globe%20Walk,%20Bankside,%20London%20SE1%209DT,%20UK/Swan%20London",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,248,Swan London,CRAZY HORSE APA,£6.50,6.5,"https://www.pint-prices.com/pub/21%20New%20Globe%20Walk,%20Bankside,%20London%20SE1%209DT,%20UK/Swan%20London",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,249,The Scottish Stores,CAMDEN PALE ALE,£6.50,6.5,"https://www.pint-prices.com/pub/6%20Caledonian%20Rd,%20London%20N1%209DT/The%20Scottish%20Stores",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,250,Natural Kitchen,PRAVHA,£6.50,6.5,"https://www.pint-prices.com/pub/Trinity%20Square,%207%20Pepys%20Street,%20London%20EC3N%204AF/Natural%20Kitchen",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,251,The Dolphin Tavern,CRUZCAMPO,£6.50,6.5,"https://www.pint-prices.com/pub/44%20Red%20Lion%20St,%20London%20WC1R%204PF/The%20Dolphin%20Tavern",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,252,The Seven Stars,BITBURGER,£6.50,6.5,"https://www.pint-prices.com/pub/53%20Carey%20St,%20London%20WC2A%203QS/The%20Seven%20Stars",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,253,The Northumberland Arms,CRUZAMPO,£6.50,6.5,"https://www.pint-prices.com/pub/141%20King%E2%80%99s%20Cross%20Rd,%20London%20WC1X%209BJ/The%20Northumberland%20Arms",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,254,The Duke,ESTRELLA,£6.50,6.5,"https://www.pint-prices.com/pub/7%20Roger%20St,%20London%20WC1N%202PB/The%20Duke",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,255,The Rugby Tavern,CRUZCAMPO,£6.50,6.5,"https://www.pint-prices.com/pub/19%20Great%20James%20St,%20London%20WC1N%203ES/The%20Rugby%20Tavern",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,256,The Bell,CORONA,£6.50,6.5,"https://www.pint-prices.com/pub/50%20Middlesex%20St,%20London%20E1%207EX/The%20Bell",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,257,The Tipperary,GUINNESS,£6.50,6.5,"https://www.pint-prices.com/pub/66%20Fleet%20St,%20Temple,%20London%20EC4Y%201HT/The%20Tipperary",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,258,Kings Arms,GUINNESS,£6.50,6.5,"https://www.pint-prices.com/pub/27%20Wormwood%20St,%20London%20EC2M%201RP/Kings%20Arms",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,259,Anchor - Bankside (Southwark),HEINEKEN,£6.50,6.5,"https://www.pint-prices.com/pub/34%20Park%20Street,%20,%20Southwark,%20England/Anchor%20-%20Bankside%20(Southwark)",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,260,The Alexander Hay,AMSTEL,£6.50,6.5,"https://www.pint-prices.com/pub/Unit%2022%20Hays%20Galleria,%20,%20London,%20United%20Kingdom/The%20Alexander%20Hay",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,261,The Sugar Loaf,AMSTEL,£6.50,6.5,"https://www.pint-prices.com/pub/65%20Cannon%20Street,%20,%20London,%20UK/The%20Sugar%20Loaf",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,262,Williamson's Tavern,AMSTEL,£6.50,6.5,"https://www.pint-prices.com/pub/1%20Groveland%20Court,%20,%20London,%20UK/Williamson's%20Tavern",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,263,Sea Horse Fleet Street,OLD MOUT STRAWBERRY & APPLE,£6.50,6.5,"https://www.pint-prices.com/pub/64%20Queen%20Victoria%20Street,%20Fleet%20Street,%20London,%20United%20Kingdom/Sea%20Horse%20Fleet%20Street",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,264,Three Tuns Aldgate,GUINNESS,£6.50,6.5,"https://www.pint-prices.com/pub/36%20Jewry%20Street,%20Aldgate,%20London,%20United%20Kingdom/Three%20Tuns%20Aldgate",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,265,Ye Olde Watling,AMSTEL,£6.50,6.5,"https://www.pint-prices.com/pub/29%20Watling%20Street,%20,%20London,%20UK/Ye%20Olde%20Watling",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,266,Kings Arms (Bishopsgate),ASPALL CYDER,£6.50,6.5,"https://www.pint-prices.com/pub/27-28%20Wormwood%20Street,%20,%20Bishopsgate,%20England/Kings%20Arms%20(Bishopsgate)",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,267,Red Lion (Moorgate),ASPALL CYDER,£6.50,6.5,"https://www.pint-prices.com/pub/1%20Eldon%20Street,%20,%20Moorgate,%20England/Red%20Lion%20(Moorgate)",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,268,White Bear,PRAVHA,£6.50,6.5,https://www.pint-prices.com/pub/SE11%204DJ/White%20Bear,https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,269,Lucas Arms,NECK OIL,£6.55,6.55,"https://www.pint-prices.com/pub/245A%20Grays%20Inn%20Road,%20WC1X%208QY/Lucas%20Arms",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,270,Ye Olde London,ESTRELLA,£6.55,6.55,"https://www.pint-prices.com/pub/42%20Ludgate%20Hill,%20London%20EC4M%207DE/Ye%20Olde%20London",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,271,The Sutton Arms,AMSTEL,£6.55,6.55,"https://www.pint-prices.com/pub/16%20Great%20Sutton%20St,%20London%20EC1V%200DH/The%20Sutton%20Arms",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,272,Bell Bush Lane EC4,STRONGBOW DARK FRUIT,£6.55,6.55,"https://www.pint-prices.com/pub/29%20Bush%20Lane,%20Fleet%20Street,%20London,%20United%20Kingdom/Bell%20Bush%20Lane%20EC4",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,273,Sea Horse Fleet Street,AMSTEL,£6.55,6.55,"https://www.pint-prices.com/pub/64%20Queen%20Victoria%20Street,%20Fleet%20Street,%20London,%20United%20Kingdom/Sea%20Horse%20Fleet%20Street",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,274,Katzenjammers,KINGSTON ALE,£6.60,6.6,"https://www.pint-prices.com/pub/The%20Hop%20Exchange,%2024%20Southwark%20St,%20London%20SE1%201TY,%20UK/Katzenjammers",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,275,Ye Olde Cock Tavern,MADRI,£6.60,6.6,"https://www.pint-prices.com/pub/22%20Fleet%20Street,%20EC4Y%201AA/Ye%20Olde%20Cock%20Tavern",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,276,Lucas Arms,BIRRA MORETTI,£6.60,6.6,"https://www.pint-prices.com/pub/245A%20Grays%20Inn%20Road,%20WC1X%208QY/Lucas%20Arms",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,277,The Three Kings,GUINNESS,£6.60,6.6,"https://www.pint-prices.com/pub/7%20Clerkenwell%20Close,%20London%20EC1R%200DY/The%20Three%20Kings",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,278,The George and Vulture,GUINNESS,£6.60,6.6,"https://www.pint-prices.com/pub/63%20Pitfield%20St,%20London%20N1%206BU/The%20George%20and%20Vulture",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,279,Bell Bush Lane EC4,AMSTEL,£6.60,6.6,"https://www.pint-prices.com/pub/29%20Bush%20Lane,%20Fleet%20Street,%20London,%20United%20Kingdom/Bell%20Bush%20Lane%20EC4",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,280,Cheshire Cheese,GUINNESS,£6.60,6.6,"https://www.pint-prices.com/pub/48%20Crutched%20Friars%20,%20,%20London,%20United%20Kingdom/Cheshire%20Cheese",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,281,Railway (London Ec2),ASPALL CYDER,£6.60,6.6,"https://www.pint-prices.com/pub/15%20Liverpool%20Street,%20,%20,%20England/Railway%20(London%20Ec2)",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,282,Railway (London Ec2),OLD MOUT BERRIES & CHERRIES,£6.60,6.6,"https://www.pint-prices.com/pub/15%20Liverpool%20Street,%20,%20,%20England/Railway%20(London%20Ec2)",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,283,Sports Bar & Grill Old Street,HEINEKEN,£6.60,6.6,"https://www.pint-prices.com/pub/174-180%20Old%20Street%20,%20,%20London,%20United%20Kingdom/Sports%20Bar%20%26%20Grill%20Old%20Street",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,284,The Sir John Hawkshaw,CORONA,£6.63,6.63,"https://www.pint-prices.com/pub/Cannon%20Street%20Station,%20Cannon%20Street,%20,%20London,%20England/The%20Sir%20John%20Hawkshaw",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,285,"The Counting House, EC3",HEINEKEN,£6.65,6.65,"https://www.pint-prices.com/pub/50%20Cornhill,%20London%20EC3V%203PD,%20UK/The%20Counting%20House,%20EC3",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,286,Ye Olde London City,ESTRELLA,£6.65,6.65,"https://www.pint-prices.com/pub/42%20Ludgate%20Hill,%20EC4M%207DE/Ye%20Olde%20London%20City",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,287,The Lamb,ESTRELLA,£6.65,6.65,"https://www.pint-prices.com/pub/94%20Lamb's%20Conduit%20St,%20London%20WC1N%201EA/The%20Lamb",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,288,The Cheshire Cheese,HEINEKEN,£6.65,6.65,"https://www.pint-prices.com/pub/48%20Crutched%20Friars,%20London%20EC3N%202AP/The%20Cheshire%20Cheese",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,289,Lord Clyde,GUINNESS,£6.65,6.65,"https://www.pint-prices.com/pub/27%20Clennam%20Street,%20Southwark,%20Southwark,%20United%20Kingdom/Lord%20Clyde",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,290,Lord Clyde,THATCHERS GOLD,£6.65,6.65,"https://www.pint-prices.com/pub/27%20Clennam%20Street,%20Southwark,%20Southwark,%20United%20Kingdom/Lord%20Clyde",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,291,Lord Clyde,THATCHERS GOLD,£6.65,6.65,"https://www.pint-prices.com/pub/27%20Clennam%20Street,%20Southwark,%20Southwark,%20United%20Kingdom/Lord%20Clyde",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,292,Monument (Whitechapel),ASPALL CYDER,£6.65,6.65,"https://www.pint-prices.com/pub/18%20Fish%20Street%20Hill,%20,%20Whitechapel,%20England/Monument%20(Whitechapel)",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,293,The Ship,PRAVHA,£6.65,6.65,"https://www.pint-prices.com/pub/11%20Talbot%20Court,%20,%20London,%20UK/The%20Ship",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,294,Railway (London Ec2),LEVEL HEAD IPA,£6.65,6.65,"https://www.pint-prices.com/pub/15%20Liverpool%20Street,%20,%20,%20England/Railway%20(London%20Ec2)",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,295,Red Lion (Moorgate),GUINNESS,£6.65,6.65,"https://www.pint-prices.com/pub/1%20Eldon%20Street,%20,%20Moorgate,%20England/Red%20Lion%20(Moorgate)",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,296,The Lord Aberconway,AMSTEL,£6.65,6.65,"https://www.pint-prices.com/pub/72%20Old%20Broad%20Street,%20,%20London,%20UK/The%20Lord%20Aberconway",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,297,The Hoop and Grapes,GUINNESS,£6.65,6.65,"https://www.pint-prices.com/pub/47%20Aldgate%20High%20Street,%20,%20London,%20UK/The%20Hoop%20and%20Grapes",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,298,Anchor,GUINNESS,£6.70,6.7,"https://www.pint-prices.com/pub/34%20Park%20Street,%20SE1%209EF/Anchor",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,299,The Pregnant Man,CAMDEN HELLS,£6.70,6.7,"https://www.pint-prices.com/pub/40%20Chancery%20Lane,%20London%20WC2A%201JA/The%20Pregnant%20Man",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,300,The Shakespeare,BIRRA MORETTI,£6.70,6.7,"https://www.pint-prices.com/pub/2%20Goswell%20Rd.,%20Golden%20Lane%20Estate,%20London%20EC1M%207AA/The%20Shakespeare",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,301,The White Hart,ESTRELLA,£6.70,6.7,"https://www.pint-prices.com/pub/29%20Cornwall%20Rd,%20London%20SE1%208TJ/The%20White%20Hart",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,302,The Duke of Wellington,GUINNESS,£6.70,6.7,"https://www.pint-prices.com/pub/12%20Toynbee%20St,%20London%20E1%207NE/The%20Duke%20of%20Wellington",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,303,The Bountiful Cow,CRUZCAMPO,£6.70,6.7,"https://www.pint-prices.com/pub/51%20Eagle%20St,%20London%20WC1R%204AP/The%20Bountiful%20Cow",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,304,The Bountiful Cow,CRUZCAMPO,£6.70,6.7,"https://www.pint-prices.com/pub/51%20Eagle%20St,%20London%20WC1R%204AP/The%20Bountiful%20Cow",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,305,All Bar One Butlers Wharf,MARDI,£6.70,6.7,"https://www.pint-prices.com/pub/34%20Shad%20Thames,%20Butlers%20Wharf,%20London,%20UK/All%20Bar%20One%20Butlers%20Wharf",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,306,Monument (Whitechapel),GUINNESS,£6.70,6.7,"https://www.pint-prices.com/pub/18%20Fish%20Street%20Hill,%20,%20Whitechapel,%20England/Monument%20(Whitechapel)",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,307,The Walrus and The Carpenter,HENRY WESTONS VINTAGE STILL CIDER,£6.70,6.7,"https://www.pint-prices.com/pub/45%20Monument%20Street,%20,%20London,%20UK/The%20Walrus%20and%20The%20Carpenter",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,308,The Walrus and The Carpenter,LUCKY SAINT,£6.70,6.7,"https://www.pint-prices.com/pub/45%20Monument%20Street,%20,%20London,%20UK/The%20Walrus%20and%20The%20Carpenter",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,309,The Ship,HENRY WESTONS VINTAGE STILL CIDER,£6.70,6.7,"https://www.pint-prices.com/pub/11%20Talbot%20Court,%20,%20London,%20UK/The%20Ship",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,310,Railway (London Ec2),GUINNESS,£6.70,6.7,"https://www.pint-prices.com/pub/15%20Liverpool%20Street,%20,%20,%20England/Railway%20(London%20Ec2)",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,311,The Globe,LUCKY SAINT,£6.70,6.7,"https://www.pint-prices.com/pub/83%20Moorgate,%20,%20London,%20UK/The%20Globe",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,312,The Magpie,LUCKY SAINT,£6.70,6.7,"https://www.pint-prices.com/pub/12%20New%20Street,%20,%20London,%20UK/The%20Magpie",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,313,Kings Arms (Bishopsgate),GUINNESS,£6.70,6.7,"https://www.pint-prices.com/pub/27-28%20Wormwood%20Street,%20,%20Bishopsgate,%20England/Kings%20Arms%20(Bishopsgate)",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,314,Lord Raglan (Holborn),GUINNESS,£6.70,6.7,"https://www.pint-prices.com/pub/61%20St%20Martins%20Le%20Grand,%20,%20Holborn,%20England/Lord%20Raglan%20(Holborn)",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,315,Lord Raglan (Holborn),ASPALL CYDER,£6.70,6.7,"https://www.pint-prices.com/pub/61%20St%20Martins%20Le%20Grand,%20,%20Holborn,%20England/Lord%20Raglan%20(Holborn)",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,316,The Woodins Shades,LUCKY SAINT,£6.70,6.7,"https://www.pint-prices.com/pub/212%20Bishopsgate,%20,%20London,%20UK/The%20Woodins%20Shades",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,317,The Hoop and Grapes,HENRY WESTON'S VINTAGE CIDER,£6.70,6.7,"https://www.pint-prices.com/pub/47%20Aldgate%20High%20Street,%20,%20London,%20UK/The%20Hoop%20and%20Grapes",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,318,The Hoop and Grapes,HENRY WESTONS VINTAGE STILL CIDER,£6.70,6.7,"https://www.pint-prices.com/pub/47%20Aldgate%20High%20Street,%20,%20London,%20UK/The%20Hoop%20and%20Grapes",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,319,Hawksmoor Guildhall,HOUSE LAGER,£6.75,6.75,"https://www.pint-prices.com/pub/10%20Basinghall%20St,%20London%20EC2V%205BQ,%20UK/Hawksmoor%20Guildhall",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,320,Red Lion,ESTRELLA,£6.75,6.75,"https://www.pint-prices.com/pub/1%20Eldon%20Street,%20EC2M%207LS/Red%20Lion",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,321,Lucas Arms,ESTRELLA,£6.75,6.75,"https://www.pint-prices.com/pub/245A%20Grays%20Inn%20Road,%20WC1X%208QY/Lucas%20Arms",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,322,The Castle,ESTRELLA,£6.75,6.75,"https://www.pint-prices.com/pub/54%20Pentonville%20Rd,%20London%20N1%209HF/The%20Castle",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,323,The George and Vulture,CRUZCAMPO,£6.75,6.75,"https://www.pint-prices.com/pub/63%20Pitfield%20St,%20London%20N1%206BU/The%20George%20and%20Vulture",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,324,The Alexander Hay,GUINNESS,£6.75,6.75,"https://www.pint-prices.com/pub/Unit%2022%20Hays%20Galleria,%20,%20London,%20United%20Kingdom/The%20Alexander%20Hay",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,325,The Alexander Hay,MAGNERS ORIGINAL,£6.75,6.75,"https://www.pint-prices.com/pub/Unit%2022%20Hays%20Galleria,%20,%20London,%20United%20Kingdom/The%20Alexander%20Hay",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,326,Seething Lane Tap: A BrewDog Pub,LUMINA,£6.75,6.75,"https://www.pint-prices.com/pub/Seething%20Lane%20Tap,%2014-15%20Seething%20Ln,%20London,%20/Seething%20Lane%20Tap:%20A%20BrewDog%20Pub",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,327,Traitors Gate,AMSTEL,£6.75,6.75,"https://www.pint-prices.com/pub/%2014,%20Trinity%20Square,%20%20London%20,%20United%20Kingdom/Traitors%20Gate",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,328,The Sugar Loaf,GUINNESS,£6.75,6.75,"https://www.pint-prices.com/pub/65%20Cannon%20Street,%20,%20London,%20UK/The%20Sugar%20Loaf",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
borough_pint_prices,City of London,329,The Sugar Loaf,HENRY WESTON'S VINTAGE CIDER,£6.75,6.75,"https://www.pint-prices.com/pub/65%20Cannon%20Street,%20,%20London,%20UK/The%20Sugar%20Loaf",https://www.pint-prices.com/borough-results/City%20of%20London,£6.56,2026-07-03T23:10:47+00:00,,,,,
